netflix id,count,line,column,imdb id,title,production (N = Netflix / O = Other),type,year,imdbratingvotes,imdbrating,
70143858,4,2,2,tt1442437,Modern Family,O,serie,2009–2020,327313,8.4,https://m.media-amazon.com/images/M/MV5BNzRhNWIxYTEtYjc2NS00YWFlLWFhOGEtMDZiMWM1M2RkNDkyXkEyXkFqcGdeQXVyNjc0MjkzNjc@._V1_SX300.jpg
70196145,4,2,2,tt1826940,New Girl,O,serie,2011–2018,168551,7.7,https://m.media-amazon.com/images/M/MV5BMjA0MDc1NTk0Ml5BMl5BanBnXkFtZTgwMTk2ODA5NDM@._V1_SX300.jpg
70259338,4,2,2,tt1988386,Miss Fisher's Murder Mysteries,O,serie,2012–2015,12717,8.3,https://m.media-amazon.com/images/M/MV5BNjExODcxN2ItNmNlZS00NGM1LWJkN2UtNjIwNWI4ZWM3YmYyXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_SX300.jpg
80057918,4,2,2,tt5108516,Lucifer,N,movie,2016,51,6.8,https://m.media-amazon.com/images/M/MV5BYzY4MDdlNzEtOGFkNC00YWU5LWI4NDctYTMwMmFjNGY2MmYxXkEyXkFqcGdeQXVyMTU3NDEyMDQ@._V1_SX300.jpg
80199029,4,2,2,tt13879466,The One,N,serie,2021–,8776,6.6,https://m.media-amazon.com/images/M/MV5BNTUzZjc0YmUtNDM1Yi00ZWM4LWE1ZDEtNjE5ODY3MmU0OTRhXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
80200267,4,2,2,tt6412452,The Ballad of Buster Scruggs,N,movie,2018,105643,7.3,https://m.media-amazon.com/images/M/MV5BYjRkYTI3M2EtZWQ4Ny00OTA2LWFmMTMtY2E4MTEyZmNjOTMxXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg
81210670,4,2,2,tt6878306,News of the World,N,movie,2020,57935,6.8,https://m.media-amazon.com/images/M/MV5BMDNlNmVlNDItMjE3Yi00ZTA3LWIyOTktNDhhMGFlZjk5ZDQ0XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg
81350429,4,2,2,tt9893250,I Care a Lot,N,movie,2020,81803,6.3,https://m.media-amazon.com/images/M/MV5BYWU2ZTRhNDMtMWYxMC00ZTVkLThjZmItZGY4MGU0YmZlMjJlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
60024959,3,2,2,tt0283832,8 Women,O,movie,2002,28230,7.1,https://m.media-amazon.com/images/M/MV5BMTJkYTg4N2MtMzcwMy00ZjFiLWFlNzItMmJhMTllZjI2YjRlXkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_SX300.jpg
70118779,3,2,2,tt1057500,Invictus,O,movie,2009,145227,7.3,https://m.media-amazon.com/images/M/MV5BMjAyMzExMDM1N15BMl5BanBnXkFtZTcwNTcyMTQ5Mg@@._V1_SX300.jpg
70180387,3,2,2,tt1796960,Homeland,O,serie,2011–2020,299926,8.3,https://m.media-amazon.com/images/M/MV5BYjY2ODA0NjYtMzlkMi00ZjY5LThiNjUtNzZjYzgxNjc0MzQzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
70195800,3,2,2,tt1632701,Suits,O,serie,2011–2019,343716,8.5,https://m.media-amazon.com/images/M/MV5BNmVmMmM5ZmItZDg0OC00NTFiLWIxNzctZjNmYTY5OTU3ZWU3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
80097349,3,2,2,tt2452386,The Fundamentals of Caring,N,movie,2016,53210,7.3,https://m.media-amazon.com/images/M/MV5BMTA1Mjc4ODI0NzReQTJeQWpwZ15BbWU4MDQ3MzAwMjkx._V1_SX300.jpg
80198208,3,2,2,tt10037034,Gentefied,N,serie,2020–,1218,7.3,https://m.media-amazon.com/images/M/MV5BM2MwODIyMzYtYWI4Zi00ZmNjLWE4MGEtN2NkNzI1MDhiNzVmXkEyXkFqcGdeQXVyMTM1NjgyNDI@._V1_SX300.jpg
80234304,3,2,2,tt10048342,The Queen's Gambit,N,serie,2020–,6077,8.9,https://m.media-amazon.com/images/M/MV5BM2EwMmRhMmUtMzBmMS00ZDQ3LTg4OGEtNjlkODk3ZTMxMmJlXkEyXkFqcGdeQXVyMjM5ODk1NDU@._V1_SX300.jpg
81004814,3,2,2,tt7718088,Bonding,N,serie,2019–,9174,7.2,https://m.media-amazon.com/images/M/MV5BMzhlYzc4NWUtYjIzMS00NWFlLTgzOTEtMGE1OTRkMDY5Y2MxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
81248748,3,2,2,tt8851668,The Lovebirds,N,movie,2020,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWVlMTg5YzctMzI0Mi00MWU1LTlkYTItNTU0NDBkNDEzZGE3XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg
81277858,3,2,2,tt10483610,Capitani,N,serie,2019–2020,2747,6.6,https://m.media-amazon.com/images/M/MV5BNzQzMWZmZDctMjMxZS00NzlkLTlkNTYtMmEzOWM0YTFhY2RkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
70019062,2,2,2,tt0087544,Nausicaä of the Valley of the Wind,O,movie,1984,140825,8.1,https://m.media-amazon.com/images/M/MV5BZWFkN2ZhODAtYTNkZS00Y2NjLWIzNDYtNzJjNDNlMzAyNTIyXkEyXkFqcGdeQXVyODEzNjM5OTQ@._V1_SX300.jpg
70044686,2,2,2,tt0443706,Zodiac,O,movie,2007,429555,7.7,https://m.media-amazon.com/images/M/MV5BN2UwNDc5NmEtNjVjZS00OTI5LWE5YjctMWM3ZjBiZGYwMGI2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
70136102,2,2,2,tt0285331,24,--,series,2001–2010,173402,8.3,https://m.media-amazon.com/images/M/MV5BMTg5OTkyNzA0NF5BMl5BanBnXkFtZTcwMDYyMDUwMg@@._V1_SX300.jpg
70295172,2,2,2,tt2084970,The Imitation Game,O,movie,2014,653217,8.0,https://m.media-amazon.com/images/M/MV5BOTgwMzFiMWYtZDhlNS00ODNkLWJiODAtZDVhNzgyNzJhYjQ4L2ltYWdlXkEyXkFqcGdeQXVyNzEzOTYxNTQ@._V1_SX300.jpg
80002479,2,2,2,tt2442560,Peaky Blinders,N,serie,2013–,285329,8.8,https://m.media-amazon.com/images/M/MV5BMTkzNjEzMDEzMF5BMl5BanBnXkFtZTgwMDI0MjE4MjE@._V1_SX300.jpg
80026692,2,2,2,tt0283226,Totally Spies!,O,serie,2001–2014,7992,7.0,https://m.media-amazon.com/images/M/MV5BMTI3NTQxNDA1MV5BMl5BanBnXkFtZTcwMzI5ODYyMQ@@._V1_SX300.jpg
80057281,2,2,2,tt4574334,Stranger Things,N,serie,2016–,730656,8.8,https://m.media-amazon.com/images/M/MV5BZGExYjQzNTQtNGNhMi00YmY1LTlhY2MtMTRjODg3MjU4YTAyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
80100929,2,2,2,tt5674718,Cable Girls,N,serie,2017–,10087,7.7,https://m.media-amazon.com/images/M/MV5BYmRhMWM4NzQtNTE1OS00NWMxLTgzYzYtMTllZTcyY2NjZDgxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
80117038,2,2,2,tt6524350,Big Mouth,N,serie,2017–,48173,8.0,https://m.media-amazon.com/images/M/MV5BYzRlYzczMTQtNjdjZi00NzU3LTliZWEtMDRlNzhiZTVmYmNjXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
80142090,2,2,2,tt3890160,Baby Driver,O,movie,2017,425690,7.6,https://m.media-amazon.com/images/M/MV5BMjM3MjQ1MzkxNl5BMl5BanBnXkFtZTgwODk1ODgyMjI@._V1_SX300.jpg
80190859,2,2,2,tt6679794,Outlaw King,N,movie,2018,54114,6.9,https://m.media-amazon.com/images/M/MV5BMTc4MTU4YzEtODBiNC00NzA4LTg0NGItM2ZhZjZlNDFiNjJjXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg
80202877,2,2,2,tt6571548,The White Tiger,N,movie,2021,141,6.6,https://m.media-amazon.com/images/M/MV5BMDVkMDRkMzItN2EyYS00ZTI5LTljYzgtNzRmZDQ0OTQ3M2VjXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg
80244630,2,2,2,tt9698442,Behind Her Eyes,N,serie,2021,38807,7.2,https://m.media-amazon.com/images/M/MV5BMDk2Njg0ZTUtNTFjZS00NzUwLWEwZDQtZTg5MDZiMmJhNGEzXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
81037371,2,2,2,tt8962124,Emily in Paris,N,serie,2020–,11467,7.4,https://m.media-amazon.com/images/M/MV5BYTFjZjQzZDgtOWEyNy00YmY1LTgyYjQtMTBlODUxZTBiZWRkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
81156880,2,2,2,tt11503082,Scissor Seven,--,series,2020–,823,8.1,https://m.media-amazon.com/images/M/MV5BOGM4MTZlZDQtZDdjNC00NGEwLTlhYjktNTY0NDlhYzg3ZmRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
70177034,1,2,2,tt0247902,Yu-Gi-Oh!,O,serie,2000–2004,2137,8.3,https://m.media-amazon.com/images/M/MV5BNzhjZDU5NWMtMGMyZS00ZTkyLThjN2MtZWJhNDkxODNlMjJhXkEyXkFqcGdeQXVyMjUyMTE3MTc@._V1_SX300.jpg
70177057,1,2,2,tt1520211,The Walking Dead,O,serie,2010–,824969,8.2,https://m.media-amazon.com/images/M/MV5BYTUwOTM3ZGUtMDZiNy00M2I3LWI1ZWEtYzhhNGMyZjI3MjBmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
70251519,1,2,2,tt1494191,The Untold History of the United States,O,serie,2012–2013,7584,8.6,https://m.media-amazon.com/images/M/MV5BN2YwNWFmOTItNDY0Mi00Yjg0LWJiZTYtYzdkMmU2YzJhOWMzXkEyXkFqcGdeQXVyNjUyMDk5Nzk@._V1_SX300.jpg
70297439,1,2,2,tt0168366,Pokémon,O,serie,1997–,35627,7.5,https://m.media-amazon.com/images/M/MV5BNjU1YjM2YzAtZWE2Ny00ZWNiLWFkZWItMDJhMzJiNDQwMmI4XkEyXkFqcGdeQXVyNTU1MjgyMjk@._V1_SX300.jpg
70299371,1,2,2,tt1937118,Chinese Puzzle,--,movie,2013,12678,7.0,https://m.media-amazon.com/images/M/MV5BMjA4NDg5NDAzOV5BMl5BanBnXkFtZTgwNDUwNjY1MTE@._V1_SX300.jpg
80091140,1,2,2,tt2361317,Live by Night,O,movie,2016,51407,6.4,https://m.media-amazon.com/images/M/MV5BMjc3MDIyMjgzNl5BMl5BanBnXkFtZTgwMzUxOTg3MDI@._V1_SX300.jpg
80113037,1,2,2,tt6150576,Midnight Diner: Tokyo Stories,N,serie,2016–,2318,8.4,https://m.media-amazon.com/images/M/MV5BZDU5NTNhZTctYTY2MS00NzJjLThlOGYtYzI1ZjFlNjgzMWIyXkEyXkFqcGdeQXVyNjYzMDA4MTI@._V1_SX300.jpg
80161371,1,2,2,tt5311514,Your Name.,O,movie,2016,182052,8.4,https://m.media-amazon.com/images/M/MV5BODRmZDVmNzUtZDA4ZC00NjhkLWI2M2UtN2M0ZDIzNDcxYThjL2ltYWdlXkEyXkFqcGdeQXVyNTk0MzMzODA@._V1_SX300.jpg
80189214,1,2,2,tt4555426,Darkest Hour,O,movie,2017,171369,7.4,https://m.media-amazon.com/images/M/MV5BNTU4MjMwOTgyMV5BMl5BanBnXkFtZTgwODQzNjY2NDM@._V1_SX300.jpg
80237990,1,2,2,tt10551256,Age of Samurai: Battle for Japan,--,series,2021–,2458,7.4,https://m.media-amazon.com/images/M/MV5BOThiNjMyMzMtYzI5YS00ZGUzLTgwMWQtYzM3NTZlOGVmOWI0XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
81005492,1,2,2,tt8629748,Spenser Confidential,N,movie,2020,48609,6.2,https://m.media-amazon.com/images/M/MV5BMTdkOTEwYjMtNDA1YS00YzVlLTg0NWUtMmQzNDZhYWUxZmIyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
81061734,1,2,2,tt11612120,Sweet Home,N,serie,2020–,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzNhNTMyYmYtMGE0OS00NTlhLThkNmMtMjE1YTIyNTk1NTA1XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg
81078393,1,2,2,tt6432466,Moxie,N,movie,2021,15973,6.7,https://m.media-amazon.com/images/M/MV5BNjkwYzY2OTgtYjNiZi00YmNiLTk5YTQtZTQyZjM1YzA1ZmMwXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg
70177057,46,2,3,tt1520211,The Walking Dead,O,serie,2010–,824969,8.2,https://m.media-amazon.com/images/M/MV5BYTUwOTM3ZGUtMDZiNy00M2I3LWI1ZWEtYzhhNGMyZjI3MjBmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
70295172,27,2,3,tt2084970,The Imitation Game,O,movie,2014,653217,8.0,https://m.media-amazon.com/images/M/MV5BOTgwMzFiMWYtZDhlNS00ODNkLWJiODAtZDVhNzgyNzJhYjQ4L2ltYWdlXkEyXkFqcGdeQXVyNzEzOTYxNTQ@._V1_SX300.jpg
70281562,26,2,3,tt2467372,Brooklyn Nine-Nine,O,serie,2013–,189020,8.4,https://m.media-amazon.com/images/M/MV5BNzVkYWY4NzYtMWFlZi00YzkwLThhZDItZjcxYTU4ZTMzMDZmXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_SX300.jpg
80244630,21,2,3,tt9698442,Behind Her Eyes,N,serie,2021,38807,7.2,https://m.media-amazon.com/images/M/MV5BMDk2Njg0ZTUtNTFjZS00NzUwLWEwZDQtZTg5MDZiMmJhNGEzXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
80232398,20,2,3,tt8740790,Bridgerton,N,serie,2020–,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjIxMzZhMTMtNDQ1Mi00OTMwLTk2M2ItYzA0YmNjNDFlOTdhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
70259338,16,2,3,tt1988386,Miss Fisher's Murder Mysteries,O,serie,2012–2015,12717,8.3,https://m.media-amazon.com/images/M/MV5BNjExODcxN2ItNmNlZS00NGM1LWJkN2UtNjIwNWI4ZWM3YmYyXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_SX300.jpg
547335,14,2,3,tt0097441,Glory,O,movie,1989,122553,7.8,https://m.media-amazon.com/images/M/MV5BODhlNjA5MDEtZDVhNS00ZmM3LTg1YzAtZGRjNjhjNTAzNzVkXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg
80057281,14,2,3,tt4574334,Stranger Things,N,serie,2016–,730656,8.8,https://m.media-amazon.com/images/M/MV5BZGExYjQzNTQtNGNhMi00YmY1LTlhY2MtMTRjODg3MjU4YTAyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
81277950,14,2,3,tt7846844,Enola Holmes,N,movie,2020,86709,6.6,https://m.media-amazon.com/images/M/MV5BZjNkNzk0ZjEtM2M1ZC00MmMxLTlmOWEtNWRlZTc1ZTUyNzY4XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg
80075560,13,2,3,tt1596363,The Big Short,N,movie,2015,337969,7.8,https://m.media-amazon.com/images/M/MV5BNDc4MThhN2EtZjMzNC00ZDJmLThiZTgtNThlY2UxZWMzNjdkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
80220679,13,2,3,tt8179402,Fate: The Winx Saga,N,serie,2021–,20158,7.0,https://m.media-amazon.com/images/M/MV5BMzEyYzBhODYtZjZlOC00MTM4LWIxMjQtMTRhZjA5ODM4ZWI2XkEyXkFqcGdeQXVyODQwODA1MjY@._V1_SX300.jpg
80994082,13,2,3,tt2531336,Lupin,N,serie,2021–,57563,7.6,https://m.media-amazon.com/images/M/MV5BNzRlNGUzMmEtYTg0Ni00N2U2LTg4YWEtNDdlNmMwYjBlZDQ0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
70118779,12,2,3,tt1057500,Invictus,O,movie,2009,145227,7.3,https://m.media-amazon.com/images/M/MV5BMjAyMzExMDM1N15BMl5BanBnXkFtZTcwNTcyMTQ5Mg@@._V1_SX300.jpg
70106454,11,2,3,tt0876563,Ponyo,O,movie,2008,116249,7.7,https://m.media-amazon.com/images/M/MV5BOTc3YmM3N2QtODZkMC00ZDE5LThjMTQtYTljN2Y1YTYwYWJkXkEyXkFqcGdeQXVyODEzNjM5OTQ@._V1_SX300.jpg
70153404,11,2,3,tt0108778,Friends,O,serie,1994–2004,761617,8.9,https://m.media-amazon.com/images/M/MV5BNDVkYjU0MzctMWRmZi00NTkxLTgwZWEtOWVhYjZlYjllYmU4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
80117781,11,2,3,tt6354518,The Disastrous Life of Saiki K.,O,serie,2016–,2195,8.3,https://m.media-amazon.com/images/M/MV5BMTlkNzg4NzktNjgxZC00ZjUwLWFjOGYtNmJkMzY4Y2U4NzNkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjM1ODczNDE@._V1_SX300.jpg
81248748,11,2,3,tt8851668,The Lovebirds,N,movie,2020,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWVlMTg5YzctMzI0Mi00MWU1LTlkYTItNTU0NDBkNDEzZGE3XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg
21304015,10,2,3,tt0125439,Notting Hill,O,movie,1999,261411,7.1,https://m.media-amazon.com/images/M/MV5BMTE5OTkwYzYtNDhlNC00MzljLTk1YTktY2IxZjliZmNjMjUzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
80234304,10,2,3,tt10048342,The Queen's Gambit,N,serie,2020–,6077,8.9,https://m.media-amazon.com/images/M/MV5BM2EwMmRhMmUtMzBmMS00ZDQ3LTg4OGEtNjlkODk3ZTMxMmJlXkEyXkFqcGdeQXVyMjM5ODk1NDU@._V1_SX300.jpg
80244928,9,2,3,tt8403664,The English Game,N,serie,2020–,8178,7.6,https://m.media-amazon.com/images/M/MV5BZGQzOGJmNTEtNDA3ZS00Yjk1LWJlMmItYzZhOTY3MWM3MjQ1XkEyXkFqcGdeQXVyODQyNDI4ODg@._V1_SX300.jpg
80000603,8,2,3,tt0988824,Naruto: Shippûden,O,serie,2007–2017,73055,8.6,https://m.media-amazon.com/images/M/MV5BMTE5NzIwMGUtYTE1MS00MDUxLTgyZjctOWVkZDAxM2M4ZWQ4XkEyXkFqcGdeQXVyNjc2NjA5MTU@._V1_SX300.jpg
80026226,8,2,3,tt3121722,PAW Patrol,O,serie,2013–,1804,6.3,https://m.media-amazon.com/images/M/MV5BMTkzYWFlZjItZWE0My00YjBhLWE3MjgtNWJjZDhlZmUzMDg4XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg
81002196,8,2,3,tt2235695,Rebecca,N,movie,2020,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjUyY2Y0NDUtZjQ2MC00OWZjLThkMmYtMmNiMTk1ODdjMWFiXkEyXkFqcGdeQXVyMTE5NDkxMA@@._V1_SX300.jpg
70143811,7,2,3,tt0397442,Gossip Girl,O,serie,2007–2012,146008,7.4,https://m.media-amazon.com/images/M/MV5BNmQ4Zjg1YWYtMTA1Mi00ZGY1LTlmN2ItYTc5ODkzNTFmYWVhXkEyXkFqcGdeQXVyNjQ0OTk1ODg@._V1_SX300.jpg
70143836,7,2,3,tt0903747,Breaking Bad,O,serie,2008–2013,1346693,9.5,https://m.media-amazon.com/images/M/MV5BMjhiMzgxZTctNDc1Ni00OTIxLTlhMTYtZTA3ZWFkODRkNmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
70136102,6,2,3,tt0285331,24,--,series,2001–2010,173402,8.3,https://m.media-amazon.com/images/M/MV5BMTg5OTkyNzA0NF5BMl5BanBnXkFtZTcwMDYyMDUwMg@@._V1_SX300.jpg
70143830,6,2,3,tt0898266,The Big Bang Theory,O,serie,2007–2019,687693,8.1,https://m.media-amazon.com/images/M/MV5BY2FmZTY5YTktOWRlYy00NmIyLWE0ZmQtZDg2YjlmMzczZDZiXkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_SX300.jpg
80213020,6,2,3,tt9050352,The Bonfire of Destiny,O,serie,2019–,1744,7.6,https://m.media-amazon.com/images/M/MV5BNDQ5YzA1NjYtNmYxMy00MDU4LTk0OGMtZGE3MmJiNGZlY2Q3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
80217669,6,2,3,tt1830379,Top Boy,N,serie,2011–,11022,8.4,https://m.media-amazon.com/images/M/MV5BMjI0MjUzNzc0M15BMl5BanBnXkFtZTgwMjk3NDAzNzE@._V1_SX300.jpg
80219707,6,2,3,tt8064302,Dead to Me,N,serie,2019–,40497,8.1,https://m.media-amazon.com/images/M/MV5BNTcyOTA3ZWUtOWEwMy00YjI5LWIyNjctNTAyYjI5ZmE0NGI4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
81167887,6,2,3,tt3661210,The Dig,N,movie,2021,43,6.7,https://m.media-amazon.com/images/M/MV5BY2RmZmI0NDMtMGQzOC00YWU3LTkwYWUtMDRkNDBjZDg3YTkyXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg
60021783,5,2,3,tt0240772,Ocean's Eleven,O,movie,2001,498122,7.7,https://m.media-amazon.com/images/M/MV5BYzVmYzVkMmUtOGRhMi00MTNmLThlMmUtZTljYjlkMjNkMjJkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
60027393,5,2,3,tt0092067,Castle in the Sky,O,movie,1986,141617,8.0,https://m.media-amazon.com/images/M/MV5BZTAwYzA2ZTgtZGE1Zi00MThkLTljNjMtNGE2ZTUzMTU4MzNjXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_SX300.jpg
70077557,5,2,3,tt0425061,Get Smart,O,movie,2008,203746,6.5,https://m.media-amazon.com/images/M/MV5BMTY0NzQ4MDU0NV5BMl5BanBnXkFtZTcwMzA2NzQ2MQ@@._V1_SX300.jpg
70143858,5,2,3,tt1442437,Modern Family,O,serie,2009–2020,327313,8.4,https://m.media-amazon.com/images/M/MV5BNzRhNWIxYTEtYjc2NS00YWFlLWFhOGEtMDZiMWM1M2RkNDkyXkEyXkFqcGdeQXVyNjc0MjkzNjc@._V1_SX300.jpg
80200571,5,2,3,tt1860242,The Highwaymen,N,movie,2019,64901,6.9,https://m.media-amazon.com/images/M/MV5BZmM5Y2QzOGQtNTdjZS00NDVhLThkYjItZjZiMjk4YjM0ZTUzXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg
80240027,5,2,3,tt9077530,Virgin River,N,serie,2019–,8840,7.5,https://m.media-amazon.com/images/M/MV5BMzc3MDA0NjUtYzhhZi00YjU2LWI4ODctMzE2MmYwMzYxMjU4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
70124813,4,2,3,tt1043852,Lascars,O,movie,2009,1338,7.0,https://m.media-amazon.com/images/M/MV5BNTQ5MTg4Mjk5Nl5BMl5BanBnXkFtZTcwNjY1NDExOQ@@._V1_SX300.jpg
70180387,4,2,3,tt1796960,Homeland,O,serie,2011–2020,299926,8.3,https://m.media-amazon.com/images/M/MV5BYjY2ODA0NjYtMzlkMi00ZjY5LThiNjUtNzZjYzgxNjc0MzQzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
80025678,4,2,3,tt4786824,The Crown,N,serie,2016–,112769,8.7,https://m.media-amazon.com/images/M/MV5BNGI1ODkzZDQtZTYxYS00MTg1LWFlY2QtMTM5MGNhNWRhYmVmXkEyXkFqcGdeQXVyNjU2ODM5MjU@._V1_SX300.jpg
80095697,4,2,3,tt5363918,Disenchantment,N,serie,2018–,39505,7.2,https://m.media-amazon.com/images/M/MV5BMzlkYzk0YzItM2I0ZC00NmE5LTljMGYtNTY2ZTVhMzA5OWJjXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
80133335,4,2,3,tt4277922,Call My Agent,O,serie,2015–,4413,8.3,https://m.media-amazon.com/images/M/MV5BMzRmYTQ2YzctNTc3YS00ZmQ2LTk3ODEtMjg5NWE1ZDkwMTg1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
80161371,4,2,3,tt5311514,Your Name.,O,movie,2016,182052,8.4,https://m.media-amazon.com/images/M/MV5BODRmZDVmNzUtZDA4ZC00NjhkLWI2M2UtN2M0ZDIzNDcxYThjL2ltYWdlXkEyXkFqcGdeQXVyNTk0MzMzODA@._V1_SX300.jpg
81038588,4,2,3,tt9845564,Below Zero,N,movie,2021,N/A,N/A,https://m.media-amazon.com/images/M/MV5BM2Q1MmM4OGItNzc2Mi00Njc0LTllNmMtNTQxNTZmMGI0YWUxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
81080523,4,2,3,tt6342474,Boruto: Naruto Next Generations,O,serie,2017–,5788,7.1,https://m.media-amazon.com/images/M/MV5BOTAzNDM4ZTAtMmQ2Zi00ODM0LTk0OTMtY2M4MTY5N2ViMzIzXkEyXkFqcGdeQXVyMzExMzk5MTQ@._V1_SX300.jpg
81113929,4,2,3,tt14037542,Marriage or Mortgage,--,series,2021–,289,5.0,https://m.media-amazon.com/images/M/MV5BNmE5ODVmMDAtMjUxNS00ZTQzLWI2ZTMtNmY5NGU5OTI2ZDUyXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
60023642,3,2,3,tt0245429,Spirited Away,O,movie,2001,607891,8.6,https://m.media-amazon.com/images/M/MV5BMjlmZmI5MDctNDE2YS00YWE0LWE5ZWItZDBhYWQ0NTcxNWRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
70177034,3,2,3,tt0247902,Yu-Gi-Oh!,O,serie,2000–2004,2137,8.3,https://m.media-amazon.com/images/M/MV5BNzhjZDU5NWMtMGMyZS00ZTkyLThjN2MtZWJhNDkxODNlMjJhXkEyXkFqcGdeQXVyMjUyMTE3MTc@._V1_SX300.jpg
80023687,3,2,3,tt3741634,Tokyo Ghoul,O,serie,2014,32892,7.9,https://m.media-amazon.com/images/M/MV5BN2E2OTgzODktMjBhYy00MjJjLWI0OTgtNGYxOGNhMWMxOWE4XkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_SX300.jpg
80095532,3,2,3,tt5339440,One Day at a Time,N,serie,2017–,11432,8.2,https://m.media-amazon.com/images/M/MV5BMTU2OTQ5NDY5Nl5BMl5BanBnXkFtZTgwNTE2NzU2NDM@._V1_SX300.jpg
80095698,3,2,3,tt2235108,Dear White People,N,movie,2014,23785,6.1,https://m.media-amazon.com/images/M/MV5BMjMzMjc5MjIzNV5BMl5BanBnXkFtZTgwNTY4OTQ2MjE@._V1_SX300.jpg
